Nama Restoran,Nama,Pengguna Gojek Sejak,Rating,Ulasan,Produk yang Dibeli,Tanggal Beli,Waktu Scraping
"McDonald's, Mulyosari Surabaya",D*** A*****,17 November 2020,2.0,ayamnya kecil tidak seperti mcd tempat lain,PaNas 2 Spicy Medium - Double Choco Pie,12 April 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",L***,8 Agustus 2015,4.0,"tdk di beri kresek driver ojolnya
tdk di beri sambel customernya. 
mcd sdh tdk peduli custm.",McD Chicken Porridge - Iced Coffee - Sausage Wrap - Big Breakfast,9 April 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",S*******,10 Juni 2019,5.0,mantap. jd laganan terus disini,PaNas 2 Spicy with Fries Medium,8 April 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",Y**** C****,14 September 2015,3.0,Salah satu ayam sudah agak bau.,1pc Krispy Chicken - Large Coca Cola - Cheese Burger With Egg - Large Fanta,8 April 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",S****,5 Juli 2019,4.0,i found an ant in my yoghourt pack,Color Surprise McFlurry - Chicken Snack Wrap - Fruit Tea Lemon Large,2 April 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",E*****,12 Maret 2017,1.0,"ketang sudah dingin, jadi melempem",French Fries Large - Fanta Float - Strawberry Sundae,29 Maret 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",I****,1 April 2019,1.0,"sy beli sundae 7, dikirim 6",Choco Sundae,25 Maret 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",R**********,14 Desember 2015,5.0,"mesen 2, masa dua duanya sayapp",Paket Berdua A,18 Maret 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",B*** P**** I*****,13 Januari 2019,1.0,"pesan happy meal, gaada mainan nya",PaNas 2 Spicy Medium - Happy Meal Beef Burger - Choco Sundae,13 Maret 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",E**** K**********,25 Oktober 2018,5.0,enak banget dan kemasanya bersih dan rapi tapi tolong nasi nya ditambah dikit lagi ya😁😁,Happy Meal Chicken McD Breakfast - Happy Meal Chicken McD Breakfast - Choco Sundae - McFlurry Feat. Oreo - PaNas 1 Spicy Medium,6 Maret 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",Z*****,7 Desember 2017,1.0,saya mnta dada dikasih sayap ;),PaNas Spesial Large,6 Maret 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",K*****,14 Agustus 2016,1.0,Nasi nya mirip LONTONG super lembek ^^ ... ga enak,Paket Hemat Mini Cuts Spicy Chicken - 1pc Spicy Chicken,1 Maret 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",T***** A****,4 Agustus 2016,1.0,GOBLOKKK ADA NOTES PESENNYA DADA DIKASIH SAYAP GOBLOKKKK. ADA NOTES DIBACA BLOKKKK. NGAPAIN BAYAR MAHAL2 KALO DILASIH SAYAP ANJINGGGGG,Spicy Chicken Bites - PaNas 1 Spicy Large - Cheese Burger With Egg,21 Februari 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",S*****,5 Februari 2017,1.0,pesanan tidak lengkap. 2 kentang large tidak saya terima,PaMer 7 Krispy - French Fries Large,20 Februari 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",S****,28 April 2017,4.0,daging ayamnya krng bumbu. mainan yg diminta jg krng sesuai,Happy Meal Ayam McD - Apple Pie,9 Februari 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",A***,4 Agustus 2020,1.0,Biasax ayam gede ini kulitx tipiss bgtt!!!,2 pcs Krispy Chicken McD,8 Februari 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",M***,27 Juni 2015,4.0,Saus sambal kurang,Big Mac Meal Medium,4 Februari 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",A****** D*********,28 April 2017,5.0,lemon tea nya kebanyakan esnya😔,PaNas 2 Large - McFlurry Feat. Oreo - Beef Burger,26 Januari 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",P******,21 Agustus 2015,3.0,Ayam hanya diberi sayap. Harusnya walaupun kita tidak tulis diberi paha / dada sesui gambar,Beef Burger Deluxe Medium - McNuggets 6pcs - Nasi Uduk McD Paket Komplit Spicy,23 Januari 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",D**** J*** I*** P****,10 Oktober 2015,3.0,Rasa Golden Cheese Mayonya seperti rasa obat. 🤢,"Paket Golden Mayo Cheese Steak Burger, Med",20 Januari 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",M**** K********,26 April 2020,2.0,saus sambal nya kurang,1pc Spicy Chicken,14 Januari 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",G***** P****,19 Desember 2016,5.0,"sayang tdk bs dada semua, kami tdk suka sayap akhirnya kebuang",PaNas 2 Medium,15 Januari 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",N****,17 April 2018,1.0,tidak ada hash brown di big breakfast,Big Breakfast Combo Meal - 1pc Spicy Chicken,11 Januari 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",I***,6 April 2017,2.0,saya minta panas 2 paha semua kok malah dikasih paha 1 dada 1. kok gak baca catatanya itu lo. kalo gak ada paha 2 kan mestinya konfirm ke saya.,Large Fanta - PaNas 2 Medium - PaNas 2 Spicy Medium,10 Januari 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",A****** R***,27 Januari 2017,4.0,"Rasa spicy chicken bites terlalu pedas 
Mayonaise kurang banyak 
Chicken finger warnanya tdk fresh","Strawberry Sundae - Spicy Chicken Bites, Chicken Fingers, RFries, Crunchy Bubble",9 Januari 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",W**** I**** W***,4 Februari 2019,1.0,burgernya g ada rasa.roti g bisa dimakan,McFlurry Feat. Oreo - Chicken McMuffin,9 Januari 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",Y*****,21 September 2015,4.0,Minuman tdk sesuai pesanan,PaNas Spesial Large - PaNas Spesial Spicy Large - PaNas 2 Spicy with Fries Medium,7 Januari 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",M***,27 Juni 2015,4.0,"Saus sambal sudah minta ditambah, tapi tidak ditambah",Big Mac Meal Medium,4 Januari 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",F***** G*******,30 Desember 2018,5.0,kalau ada catatan dari pembeli tolong dibaca ya jangan sampai nggak....,Cheese Burger With Egg - Cheeseburger - PaMer 7 Krispy,5 Januari 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",B******,30 November 2016,2.0,Pesanan saya kurang lupa dikasi nasi,PaMer 5 Krispy Medium - Egg McMuffin - Hotcakes 2Pcs,3 Januari 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",D***,13 Februari 2017,3.0,"masa udah beli paket 3 nasi 5 ayam 
nambah beli nasi aja ndak bisa 
kok aneh 
jangan gitu bro",PaMer 5 Mix Medium - Chicken McMuffin,1 Januari 2021,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",O******,7 Oktober 2015,3.0,selalu salah kasih request ayamnya ...jadi sedih minta apa kasih apa ....😭,Happy Meal Ayam McD,28 Desember 2020,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",C************,1 Agustus 2015,1.0,saya diberi sayap padahal pesan large,PaNas 1 Spicy Large,29 Desember 2020,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",R*****,13 September 2016,4.0,"knp skrg ndk dikasih kantong plastik lagi utk es.nya? Krn seringkali tumpah dan utk bawa.an pak gojek.nya.. saya rasa biaya kantong plastik dibebankan pelanggan tdk apa2, asal kemasan memuaskan.. terima kasih","Calender 2021 - Paket Fish Prosperity, Med with French Fries - Iced Coffee Jelly Float",27 Desember 2020,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",E***,12 Maret 2017,4.0,"pesan panas, tapi rupanya nasinya ketinggalan gak dimasukin kantong😩",PaNas 1 Medium - Cheeseburger Deluxe Meal Medium,26 Desember 2020,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",V**** N****,16 Oktober 2018,5.0,makasih ngebantu bgt buat pdkt🤭,PaNas Spesial Medium,22 Desember 2020,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",C******** T***,29 September 2016,2.0,Pesanan nya ga lengkap,"Paket Beef Prosperity, Med - Chicken Fingers",21 Desember 2020,2025-07-11 22:20:01
"McDonald's, Mulyosari Surabaya",T******* G******,19 Agustus 2019,1.0,"burger kurang 1, tidak ad kompensasi apapun, sudah nunggu 30mnit untuk burger ya datang d antar lagi. dibanding kfc yang beri eskrim atleast",Fish Fillet Burger Meal Large - McChicken Meal Large - McNuggets  9pcs,20 Desember 2020,2025-07-11 22:20:01
